"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"193",193,1,1,"2023-12-04 20:45:00",680,0.265276253223419,0.265276253223419,2,0,1627,1,29.8283958435059,3,0.242379331160905,NA
"194",194,1,2,"2023-12-04 20:45:00",680,0.182923808693886,0.182923808693886,2,0,1977,1,29.8283958435059,3,0.167144571769714,NA
"195",195,1,3,"2023-12-04 20:45:00",680,0.264806300401688,0.264806300401688,2,0,1638,1,29.8283958435059,3,0.241943672921768,NA
"196",196,1,4,"2023-12-04 20:45:00",680,0.187814712524414,0.187814712524414,2,0,1938,1,29.8283958435059,3,0.171560649878389,NA
"197",197,1,5,"2023-12-04 20:45:00",680,0.317698806524277,0.317698806524277,2,0,1445,1,29.8283958435059,3,0.291535850870136,NA
"198",198,1,6,"2023-12-04 20:45:00",680,0.190201565623283,0.190201565623283,2,0,1939,1,29.8283958435059,3,0.173717640715814,NA
"199",199,1,7,"2023-12-04 20:45:00",680,0.296409785747528,0.296409785747528,2,0,1513,1,29.8283958435059,3,0.271434570351845,NA
"200",200,1,8,"2023-12-04 20:45:00",680,0.195029884576797,0.195029884576797,2,0,1908,1,29.8283958435059,3,0.178084907305788,NA
"201",201,1,1,"2023-12-04 20:45:00",720,0.191243454813957,0.191243454813957,2,0,1935,1,29.8283958435059,3,0.19909013419714,0
"202",202,1,2,"2023-12-04 20:45:00",720,0.157698214054108,0.157698214054108,2,0,2091,1,29.8283958435059,3,0.163383541763982,0
"203",203,1,3,"2023-12-04 20:45:00",720,0.204724967479706,0.204724967479706,2,0,1884,1,29.8283958435059,3,0.213697472722792,0
"204",204,1,4,"2023-12-04 20:45:00",720,0.169519573450089,0.169519573450089,2,0,2043,1,29.8283958435059,3,0.175869219478917,0
"205",205,1,5,"2023-12-04 20:45:00",720,0.180989503860474,0.180989503860474,2,0,1970,1,29.8283958435059,3,0.188082821969235,0
"206",206,1,6,"2023-12-04 20:45:00",720,0.131210774183273,0.131210774183273,2,0,2218,1,29.8283958435059,3,0.135738540087036,0
"207",207,1,7,"2023-12-04 20:45:00",720,0.159057915210724,0.159057915210724,2,0,2081,1,29.8283958435059,3,0.164814638986729,0
"208",208,1,8,"2023-12-04 20:45:00",720,0.124987132847309,0.124987132847309,2,0,2244,1,29.8283958435059,3,0.129299893741804,NA
"209",209,1,1,"2023-12-04 21:00:00",680,0.269031792879105,0.269031792879105,2,0,1613,1,30.233715057373,3.25,0.245863827871076,NA
"210",210,1,2,"2023-12-04 21:00:00",680,0.182923808693886,0.182923808693886,2,0,1977,1,30.233715057373,3.25,0.167144571769714,NA
"211",211,1,3,"2023-12-04 21:00:00",680,0.269339948892593,0.269339948892593,2,0,1621,1,30.2355308532715,3.25,0.246149983241697,NA
"212",212,1,4,"2023-12-04 21:00:00",680,0.187814712524414,0.187814712524414,2,0,1938,1,30.2373466491699,3.25,0.171560649878389,NA
"213",213,1,5,"2023-12-04 21:00:00",680,0.322233766317368,0.322233766317368,2,0,1430,1,30.2391624450684,3.25,0.295843737035205,NA
"214",214,1,6,"2023-12-04 21:00:00",680,0.189529776573181,0.189529776573181,2,0,1942,1,30.2409782409668,3.25,0.173110420190106,NA
"215",215,1,7,"2023-12-04 21:00:00",680,0.301029980182648,0.301029980182648,2,0,1497,1,30.2427940368652,3.25,0.275780281331484,NA
"216",216,1,8,"2023-12-04 21:00:00",680,0.19411988556385,0.19411988556385,2,0,1912,1,30.2427940368652,3.25,0.177261390702502,NA
"217",217,1,1,"2023-12-04 21:00:00",720,0.193043664097786,0.193043664097786,2,0,1927,1,30.233715057373,3.25,0.20103160656528,0
"218",218,1,2,"2023-12-04 21:00:00",720,0.158530175685883,0.158530175685883,2,0,2087,1,30.2355308532715,3.25,0.164259038066494,0
"219",219,1,3,"2023-12-04 21:00:00",720,0.208198443055153,0.208198443055153,2,0,1869,1,30.2373466491699,3.25,0.217487013465915,0
"220",220,1,4,"2023-12-04 21:00:00",720,0.170158088207245,0.170158088207245,2,0,2040,1,30.2391624450684,3.25,0.176546496988815,0
"221",221,1,5,"2023-12-04 21:00:00",720,0.183866381645203,0.183866381645203,2,0,1957,1,30.2391624450684,3.25,0.191162401959499,0
"222",222,1,6,"2023-12-04 21:00:00",720,0.132191374897957,0.132191374897957,2,0,2213,1,30.2409782409668,3.25,0.136754786918013,0
"223",223,1,7,"2023-12-04 21:00:00",720,0.161780774593353,0.161780774593353,2,0,2068,1,30.2427940368652,3.25,0.16768431512123,0
"224",224,1,8,"2023-12-04 21:00:00",720,0.124020099639893,0.124020099639893,2,0,2249,1,30.2427940368652,3.25,0.128301122380993,NA
"225",225,1,1,"2023-12-04 21:15:00",680,0.273363918066025,0.273363918066025,2,0,1597,1,30.1555595397949,3.5,0.249890032185939,NA
"226",226,1,2,"2023-12-04 21:15:00",680,0.181826278567314,0.181826278567314,2,0,1982,1,30.1555595397949,3.5,0.166154271279624,NA
"227",227,1,3,"2023-12-04 21:15:00",680,0.273650616407394,0.273650616407394,2,0,1605,1,30.1555595397949,3.5,0.250156742157201,NA
"228",228,1,4,"2023-12-04 21:15:00",680,0.186918795108795,0.186918795108795,2,0,1942,1,30.1555595397949,3.5,0.170751333252346,NA
"229",229,1,5,"2023-12-04 21:15:00",680,0.327123820781708,0.327123820781708,2,0,1414,1,30.1555595397949,3.5,0.300499431470784,NA
"230",230,1,6,"2023-12-04 21:15:00",680,0.190201565623283,0.190201565623283,2,0,1939,1,30.1555595397949,3.5,0.173717640715814,NA
"231",231,1,7,"2023-12-04 21:15:00",680,0.304820418357849,0.304820418357849,2,0,1484,1,30.1555595397949,3.5,0.279352364664527,NA
"232",232,1,8,"2023-12-04 21:15:00",680,0.193665638566017,0.193665638566017,2,0,1914,1,30.1555595397949,3.5,0.176850386083738,NA
"233",233,1,1,"2023-12-04 21:15:00",720,0.193946525454521,0.193946525454521,2,0,1923,1,30.1555595397949,3.5,0.202006350488881,0
"234",234,1,2,"2023-12-04 21:15:00",720,0.156867787241936,0.156867787241936,2,0,2095,1,30.1555595397949,3.5,0.162510131071828,0
"235",235,1,3,"2023-12-04 21:15:00",720,0.208896443247795,0.208896443247795,2,0,1866,1,30.1555595397949,3.5,0.218249846479359,0
"236",236,1,4,"2023-12-04 21:15:00",720,0.169094398617744,0.169094398617744,2,0,2045,1,30.1555595397949,3.5,0.175418401351241,0
"237",237,1,5,"2023-12-04 21:15:00",720,0.186092391610146,0.186092391610146,2,0,1947,1,30.1555595397949,3.5,0.193549848619986,0
"238",238,1,6,"2023-12-04 21:15:00",720,0.130819171667099,0.130819171667099,2,0,2220,1,30.1555595397949,3.5,0.135332840840027,0
"239",239,1,7,"2023-12-04 21:15:00",720,0.163886964321136,0.163886964321136,2,0,2058,1,30.1555595397949,3.5,0.169907642905374,0
"240",240,1,8,"2023-12-04 21:15:00",720,0.124406680464745,0.124406680464745,2,0,2247,1,30.1555595397949,3.5,0.128700338966326,NA
"241",241,1,1,"2023-12-04 21:30:00",680,0.275546312332153,0.275546312332153,2,0,1589,1,29.8829307556152,3.75,0.251921082478425,NA
"242",242,1,2,"2023-12-04 21:30:00",680,0.182045564055443,0.182045564055443,2,0,1981,1,29.8829307556152,3.75,0.166352113081356,NA
"243",243,1,3,"2023-12-04 21:30:00",680,0.275006502866745,0.275006502866745,2,0,1600,1,29.8829307556152,3.75,0.251418533489541,NA
"244",244,1,4,"2023-12-04 21:30:00",680,0.186024725437164,0.186024725437164,2,0,1946,1,29.8829307556152,3.75,0.169943857160277,NA
"245",245,1,5,"2023-12-04 21:30:00",680,0.329589635133743,0.329589635133743,2,0,1406,1,29.8829307556152,3.75,0.302851241566604,NA
"246",246,1,6,"2023-12-04 21:30:00",680,0.188859060406685,0.188859060406685,2,0,1945,1,29.8829307556152,3.75,0.172504269200746,NA
"247",247,1,7,"2023-12-04 21:30:00",680,0.308644264936447,0.308644264936447,2,0,1471,1,29.8829307556152,3.75,0.282962248798645,NA
"248",248,1,8,"2023-12-04 21:30:00",680,0.19253197312355,0.19253197312355,2,0,1919,1,29.8829307556152,3.75,0.175824849900928,NA
"249",249,1,1,"2023-12-04 21:30:00",720,0.196439236402512,0.196439236402512,2,0,1912,1,29.8829307556152,3.75,0.204701141067937,0
"250",250,1,2,"2023-12-04 21:30:00",720,0.156038999557495,0.156038999557495,2,0,2099,1,29.8829307556152,3.75,0.161638909864044,0
"251",251,1,3,"2023-12-04 21:30:00",720,0.210763424634933,0.210763424634933,2,0,1858,1,29.8829307556152,3.75,0.220292427786456,0
"252",252,1,4,"2023-12-04 21:30:00",720,0.167821452021599,0.167821452021599,2,0,2051,1,29.8829307556152,3.75,0.17406947957213,0
"253",253,1,5,"2023-12-04 21:30:00",720,0.185423389077187,0.185423389077187,2,0,1950,1,29.8829307556152,3.75,0.192831903407185,0
"254",254,1,6,"2023-12-04 21:30:00",720,0.13062347471714,0.13062347471714,2,0,2221,1,29.8829307556152,3.75,0.135130128688488,0
"255",255,1,7,"2023-12-04 21:30:00",720,0.164943888783455,0.164943888783455,2,0,2053,1,29.8829307556152,3.75,0.171024540745452,0
"256",256,1,8,"2023-12-04 21:30:00",720,0.123055227100849,0.123055227100849,2,0,2254,1,29.8829307556152,3.75,0.127305010108367,NA
"257",257,1,1,"2023-12-04 21:45:00",680,0.281327813863754,0.281327813863754,2,0,1568,1,30.0283317565918,4,0.257310759689104,NA
"258",258,1,2,"2023-12-04 21:45:00",680,0.182923808693886,0.182923808693886,2,0,1977,1,30.0301475524902,4,0.167144571769714,NA
"259",259,1,3,"2023-12-04 21:45:00",680,0.279374033212662,0.279374033212662,2,0,1584,1,30.0319633483887,4,0.255487900304109,NA
"260",260,1,4,"2023-12-04 21:45:00",680,0.187142625451088,0.187142625451088,2,0,1941,1,30.0337791442871,4,0.170953511609337,NA
"261",261,1,5,"2023-12-04 21:45:00",680,0.334876507520676,0.334876507520676,2,0,1389,1,30.0374126434326,4,0.307903208385501,NA
"262",262,1,6,"2023-12-04 21:45:00",680,0.189082533121109,0.189082533121109,2,0,1944,1,30.0374126434326,4,0.172706218730153,NA
"263",263,1,7,"2023-12-04 21:45:00",680,0.31220406293869,0.31220406293869,2,0,1459,1,30.0392322540283,4,0.286328623475519,NA
"264",264,1,8,"2023-12-04 21:45:00",680,0.192985087633133,0.192985087633133,2,0,1917,1,30.0410499572754,4,0.176234710580792,NA
"265",265,1,1,"2023-12-04 21:45:00",720,0.201008379459381,0.201008379459381,2,0,1892,1,30.0283317565918,4,0.209654667429456,0
"266",266,1,2,"2023-12-04 21:45:00",720,0.157906055450439,0.157906055450439,2,0,2090,1,30.0301475524902,4,0.1636022146993,0
"267",267,1,3,"2023-12-04 21:45:00",720,0.214285671710968,0.214285671710968,2,0,1843,1,30.0319633483887,4,0.224154706827999,0
"268",268,1,4,"2023-12-04 21:45:00",720,0.168457478284836,0.168457478284836,2,0,2048,1,30.0337791442871,4,0.174743317323022,0
"269",269,1,5,"2023-12-04 21:45:00",720,0.189003363251686,0.189003363251686,2,0,1934,1,30.0374126434326,4,0.196678067778072,0
"270",270,1,6,"2023-12-04 21:45:00",720,0.131210774183273,0.131210774183273,2,0,2218,1,30.0392322540283,4,0.135738540087036,0
"271",271,1,7,"2023-12-04 21:45:00",720,0.168130218982697,0.168130218982697,2,0,2038,1,30.0410499572754,4,0.174396565405271,0
"272",272,1,8,"2023-12-04 21:45:00",720,0.123440898954868,0.123440898954868,2,0,2252,1,30.0428676605225,4,0.127703118118154,NA
"273",273,1,1,"2023-12-04 22:00:00",680,0.28355073928833,0.28355073928833,2,0,1560,1,30.3082237243652,4.25,0.259386596893413,NA
"274",274,1,2,"2023-12-04 22:00:00",680,0.182923808693886,0.182923808693886,2,0,1977,1,30.3082237243652,4.25,0.167144571769714,NA
"275",275,1,3,"2023-12-04 22:00:00",680,0.283232003450394,0.283232003450394,2,0,1570,1,30.3082237243652,4.25,0.25908882872935,NA
"276",276,1,4,"2023-12-04 22:00:00",680,0.18624809384346,0.18624809384346,2,0,1945,1,30.3082237243652,4.25,0.170145575672004,NA
"277",277,1,5,"2023-12-04 22:00:00",680,0.337701737880707,0.337701737880707,2,0,1380,1,30.3082237243652,4.25,0.310608281729642,NA
"278",278,1,6,"2023-12-04 22:00:00",680,0.189529776573181,0.189529776573181,2,0,1942,1,30.3082237243652,4.25,0.173110420190106,NA
"279",279,1,7,"2023-12-04 22:00:00",680,0.316093772649765,0.316093772649765,2,0,1446,1,30.3082237243652,4.25,0.290013406240192,NA
"280",280,1,8,"2023-12-04 22:00:00",680,0.191627204418182,0.191627204418182,2,0,1923,1,30.3082237243652,4.25,0.17500659042598,NA
"281",281,1,1,"2023-12-04 22:00:00",720,0.198946312069893,0.198946312069893,2,0,1901,1,30.3082237243652,4.25,0.207416870861984,0
"282",282,1,2,"2023-12-04 22:00:00",720,0.156246051192284,0.156246051192284,2,0,2098,1,30.3082237243652,4.25,0.161856519034906,0
"283",283,1,3,"2023-12-04 22:00:00",720,0.214993596076965,0.214993596076965,2,0,1840,1,30.3082237243652,4.25,0.224932364106691,0
"284",284,1,4,"2023-12-04 22:00:00",720,0.168033346533775,0.168033346533775,2,0,2050,1,30.3082237243652,4.25,0.174293938051458,0
"285",285,1,5,"2023-12-04 22:00:00",720,0.189902991056442,0.189902991056442,2,0,1930,1,30.3082237243652,4.25,0.197646256780149,0
"286",286,1,6,"2023-12-04 22:00:00",720,0.130037024617195,0.130037024617195,2,0,2224,1,30.3082237243652,4.25,0.134522772658199,0
"287",287,1,7,"2023-12-04 22:00:00",720,0.169411331415176,0.169411331415176,2,0,2032,1,30.3082237243652,4.25,0.175754436383089,0
"288",288,1,8,"2023-12-04 22:00:00",720,0.122284859418869,0.122284859418869,2,0,2258,1,30.3082237243652,4.25,0.126510001862927,NA
"289",289,1,1,"2023-12-04 22:15:00",680,0.289440453052521,0.289440453052521,2,0,1539,1,30.0465049743652,4.5,0.264896323134168,NA
"290",290,1,2,"2023-12-04 22:15:00",680,0.182704091072083,0.182704091072083,2,0,1978,1,30.0465049743652,4.5,0.166946301350303,NA
"291",291,1,3,"2023-12-04 22:15:00",680,0.28740394115448,0.28740394115448,2,0,1555,1,30.0465049743652,4.5,0.262989592527548,NA
"292",292,1,4,"2023-12-04 22:15:00",680,0.184909731149673,0.184909731149673,2,0,1951,1,30.0465049743652,4.5,0.168937090499061,NA
"293",293,1,5,"2023-12-04 22:15:00",680,0.340862512588501,0.340862512588501,2,0,1370,1,30.0465049743652,4.5,0.313639104526079,NA
"294",294,1,6,"2023-12-04 22:15:00",680,0.189082533121109,0.189082533121109,2,0,1944,1,30.0465049743652,4.5,0.172706218730153,NA
"295",295,1,7,"2023-12-04 22:15:00",680,0.321537613868713,0.321537613868713,2,0,1428,1,30.0465049743652,4.5,0.295181836668621,NA
"296",296,1,8,"2023-12-04 22:15:00",680,0.192985087633133,0.192985087633133,2,0,1917,1,30.0465049743652,4.5,0.176234710580792,NA
"297",297,1,1,"2023-12-04 22:15:00",720,0.203542083501816,0.203542083501816,2,0,1881,1,30.0465049743652,4.5,0.212409429700562,0
"298",298,1,2,"2023-12-04 22:15:00",720,0.155832052230835,0.155832052230835,2,0,2100,1,30.0465049743652,4.5,0.161421439126411,0
"299",299,1,3,"2023-12-04 22:15:00",720,0.217361629009247,0.217361629009247,2,0,1830,1,30.0465049743652,4.5,0.227537069438105,0
"300",300,1,4,"2023-12-04 22:15:00",720,0.165286645293236,0.165286645293236,2,0,2063,1,30.0465049743652,4.5,0.171386918800301,0
"301",301,1,5,"2023-12-04 22:15:00",720,0.192386612296104,0.192386612296104,2,0,1919,1,30.0465049743652,4.5,0.200322678030244,0
"302",302,1,6,"2023-12-04 22:15:00",720,0.129646450281143,0.129646450281143,2,0,2226,1,30.0465049743652,4.5,0.134118371559662,0
"303",303,1,7,"2023-12-04 22:15:00",720,0.168556839227676,0.168556839227676,2,0,2036,1,30.0465049743652,4.5,0.174848612150452,0
"304",304,1,8,"2023-12-04 22:15:00",720,0.122477307915688,0.122477307915688,2,0,2257,1,30.0465049743652,4.5,0.126708581048787,NA
"305",305,1,1,"2023-12-04 22:30:00",680,0.291138052940369,0.291138052940369,2,0,1533,1,29.7847862243652,4.75,0.266487050200956,NA
"306",306,1,2,"2023-12-04 22:30:00",680,0.183583676815033,0.183583676815033,2,0,1974,1,29.7847862243652,4.75,0.167740087350807,NA
"307",307,1,3,"2023-12-04 22:30:00",680,0.291052341461182,0.291052341461182,2,0,1542,1,29.7847862243652,4.75,0.266406706031557,NA
"308",308,1,4,"2023-12-04 22:30:00",680,0.184687063097954,0.184687063097954,2,0,1952,1,29.7847862243652,4.75,0.168736067022533,NA
"309",309,1,5,"2023-12-04 22:30:00",680,0.346289306879044,0.346289306879044,2,0,1353,1,29.7847862243652,4.75,0.31885390443484,NA
"310",310,1,6,"2023-12-04 22:30:00",680,0.188635721802711,0.188635721802711,2,0,1946,1,29.7847862243652,4.75,0.172302451828336,NA
"311",311,1,7,"2023-12-04 22:30:00",680,0.324591726064682,0.324591726064682,2,0,1418,1,29.7847862243652,4.75,0.298087322043966,NA
"312",312,1,8,"2023-12-04 22:30:00",680,0.192079365253448,0.192079365253448,2,0,1921,1,29.7847862243652,4.75,0.175415494619336,NA
"313",313,1,1,"2023-12-04 22:30:00",720,0.205626130104065,0.205626130104065,2,0,1872,1,29.7847862243652,4.75,0.214679590408485,0
"314",314,1,2,"2023-12-04 22:30:00",720,0.156246051192284,0.156246051192284,2,0,2098,1,29.7847862243652,4.75,0.161856519034906,0
"315",315,1,3,"2023-12-04 22:30:00",720,0.220220372080803,0.220220372080803,2,0,1818,1,29.7847862243652,4.75,0.230688584892376,0
"316",316,1,4,"2023-12-04 22:30:00",720,0.165708094835281,0.165708094835281,2,0,2061,1,29.7847862243652,4.75,0.171832611019976,0
"317",317,1,5,"2023-12-04 22:30:00",720,0.194201856851578,0.194201856851578,2,0,1911,1,29.7847862243652,4.75,0.202282136436485,0
"318",318,1,6,"2023-12-04 22:30:00",720,0.129256278276443,0.129256278276443,2,0,2228,1,29.7847862243652,4.75,0.133714463579344,0
"319",319,1,7,"2023-12-04 22:30:00",720,0.174573868513107,0.174573868513107,2,0,2008,1,29.7847862243652,4.75,0.181238743414501,0
"320",320,1,8,"2023-12-04 22:30:00",720,0.12190019339323,0.12190019339323,2,0,2260,1,29.7847862243652,4.75,0.126113131092739,NA
"321",321,1,1,"2023-12-04 22:45:00",680,0.296557903289795,0.296557903289795,2,0,1514,1,30.2755088806152,5,0.271573747513369,NA
"322",322,1,2,"2023-12-04 22:45:00",680,0.185127258300781,0.185127258300781,2,0,1967,1,30.2755088806152,5,0.169133482774504,NA
"323",323,1,3,"2023-12-04 22:45:00",680,0.295015901327133,0.295015901327133,2,0,1528,1,30.2755088806152,5,0.270125274861729,NA
"324",324,1,4,"2023-12-04 22:45:00",680,0.183131664991379,0.183131664991379,2,0,1959,1,30.2755088806152,5,0.16733214767581,NA
"325",325,1,5,"2023-12-04 22:45:00",680,0.350161194801331,0.350161194801331,2,0,1341,1,30.2773265838623,5,0.322583213952436,NA
"326",326,1,6,"2023-12-04 22:45:00",680,0.190201565623283,0.190201565623283,2,0,1939,1,30.2773265838623,5,0.173717640715814,NA
"327",327,1,7,"2023-12-04 22:45:00",680,0.327358931303024,0.327358931303024,2,0,1409,1,30.279146194458,5,0.300723550758819,NA
"328",328,1,8,"2023-12-04 22:45:00",680,0.192758455872536,0.192758455872536,2,0,1918,1,30.2809638977051,5,0.176029706931348,NA
"329",329,1,1,"2023-12-04 22:45:00",720,0.20748707652092,0.20748707652092,2,0,1864,1,30.2755088806152,5,0.216710028553082,0
"330",330,1,2,"2023-12-04 22:45:00",720,0.157698214054108,0.157698214054108,2,0,2091,1,30.2755088806152,5,0.163383541763982,0
"331",331,1,3,"2023-12-04 22:45:00",720,0.222136706113815,0.222136706113815,2,0,1810,1,30.2755088806152,5,0.232805537303565,0
"332",332,1,4,"2023-12-04 22:45:00",720,0.165708094835281,0.165708094835281,2,0,2061,1,30.2755088806152,5,0.171832611019976,0
"333",333,1,5,"2023-12-04 22:45:00",720,0.19556824862957,0.19556824862957,2,0,1905,1,30.2773265838623,5,0.203758937488356,0
"334",334,1,6,"2023-12-04 22:45:00",720,0.129646450281143,0.129646450281143,2,0,2226,1,30.279146194458,5,0.134118371559662,0
"335",335,1,7,"2023-12-04 22:45:00",720,0.175874173641205,0.175874173641205,2,0,2002,1,30.2809638977051,5,0.182623292288909,0
"336",336,1,8,"2023-12-04 22:45:00",720,0.122669890522957,0.122669890522957,2,0,2256,1,30.2827816009521,5,0.126907315155119,NA
"337",337,1,1,"2023-12-04 23:00:00",680,0.299726903438568,0.299726903438568,2,0,1503,1,30.1228446960449,5.25,0.274553698004772,NA
"338",338,1,2,"2023-12-04 23:00:00",680,0.183803856372833,0.183803856372833,2,0,1973,1,30.1228446960449,5.25,0.1679388140284,NA
"339",339,1,3,"2023-12-04 23:00:00",680,0.298155784606934,0.298155784606934,2,0,1517,1,30.1228446960449,5.25,0.2730757718887,NA
"340",340,1,4,"2023-12-04 23:00:00",680,0.185355395078659,0.185355395078659,2,0,1949,1,30.1228446960449,5.25,0.169339464473476,NA
"341",341,1,5,"2023-12-04 23:00:00",680,0.354067921638489,0.354067921638489,2,0,1329,1,30.1228446960449,5.25,0.326353473390703,NA
"342",342,1,6,"2023-12-04 23:00:00",680,0.189529776573181,0.189529776573181,2,0,1942,1,30.1228446960449,5.25,0.173110420190106,NA
"343",343,1,7,"2023-12-04 23:00:00",680,0.332010477781296,0.332010477781296,2,0,1394,1,30.1228446960449,5.25,0.305162902476053,NA
"344",344,1,8,"2023-12-04 23:00:00",680,0.192079365253448,0.192079365253448,2,0,1921,1,30.1228446960449,5.25,0.175415494619336,NA
"345",345,1,1,"2023-12-04 23:00:00",720,0.208654224872589,0.208654224872589,2,0,1859,1,30.1228446960449,5.25,0.217985079682267,0
"346",346,1,2,"2023-12-04 23:00:00",720,0.155625194311142,0.155625194311142,2,0,2101,1,30.1228446960449,5.25,0.161204091073347,0
"347",347,1,3,"2023-12-04 23:00:00",720,0.224061608314514,0.224061608314514,2,0,1802,1,30.1228446960449,5.25,0.23493550841027,0
"348",348,1,4,"2023-12-04 23:00:00",720,0.165286645293236,0.165286645293236,2,0,2063,1,30.1228446960449,5.25,0.171386918800301,0
"349",349,1,5,"2023-12-04 23:00:00",720,0.1962531208992,0.1962531208992,2,0,1902,1,30.1228446960449,5.25,0.204499753017938,0
"350",350,1,6,"2023-12-04 23:00:00",720,0.129256278276443,0.129256278276443,2,0,2228,1,30.1228446960449,5.25,0.133714463579344,0
"351",351,1,7,"2023-12-04 23:00:00",720,0.176525756716728,0.176525756716728,2,0,1999,1,30.1228446960449,5.25,0.183317581144584,0
"352",352,1,8,"2023-12-04 23:00:00",720,0.121515855193138,0.121515855193138,2,0,2262,1,30.1228446960449,5.25,0.125716663758951,NA
